"Mass","formula","element_comp","class","HC","OC","AImod","NOSC","C","H","O","N","S","P"
677.1361265,"C30H30O18","CHO","unsaturated/lignin",1,0.6,0.3333,0.2,30,30,18,0,0,0
677.1365811,"C33H31O10N2S1P1","CHONSP","unsaturated/lignin",0.94,0.3,0.4583,-0.0909,33,31,10,2,1,1
677.1512505,"C34H30O15","CHO","unsaturated/lignin",0.88,0.44,0.4717,0,34,30,15,0,0,0
677.1518879,"C35H34O10S2","CHOS","unsaturated/lignin",0.97,0.29,0.4286,-0.2857,35,34,10,0,2,0
677.1571476,"C27H34O20","CHO","unsaturated/lignin",1.26,0.74,0.0588,0.2222,27,34,20,0,0,0
677.1725638,"C31H34O17","CHO","unsaturated/lignin",1.1,0.55,0.2889,0,31,34,17,0,0,0
677.173075,"C34H35O9N2S1P1","CHONSP","unsaturated/lignin",1.03,0.26,0.4118,-0.2647,34,35,9,2,1,1
677.2089774,"C32H38O16","CHO","unsaturated/lignin",1.19,0.5,0.25,-0.1875,32,38,16,0,0,0
677.2094239,"C33H42O11S2","CHOS","unsaturated/lignin",1.27,0.33,0.2157,-0.4848,33,42,11,0,2,0
677.2454,"C33H42O15","CHO","unsaturated/lignin",1.27,0.45,0.2157,-0.3636,33,42,15,0,0,0
677.2459928,"C34H46O10S2","CHOS","unsaturated/lignin",1.35,0.29,0.1852,-0.6471,34,46,10,0,2,0
677.2816053,"C34H46O14","CHO","unsaturated/lignin",1.35,0.41,0.1852,-0.5294,34,46,14,0,0,0
677.2820705,"C35H50O9S2","CHOS","unsaturated/lignin",1.43,0.26,0.1579,-0.8,35,50,9,0,2,0
677.2824633,"C35H50O9S2","CHOS","unsaturated/lignin",1.43,0.26,0.1579,-0.8,35,50,9,0,2,0
677.29455,"C31H51O14P1","CHOP","aliphatic",1.65,0.45,-0.0435,-0.7419,31,51,14,0,0,1
677.2950821,"C32H55O9S2P1","CHOSP","aliphatic",1.72,0.28,-0.0612,-1.0312,32,55,9,0,2,1
677.3003136,"C35H50O11S1","CHOS","unsaturated/lignin",1.43,0.31,0.1579,-0.7429,35,50,11,0,1,0
677.3026241,"C31H50O16","CHO","aliphatic",1.61,0.52,-0.0435,-0.5806,31,50,16,0,0,0
677.3175516,"C35H50O13","CHO","unsaturated/lignin",1.43,0.37,0.1579,-0.6857,35,50,13,0,0,0
677.3180535,"C35H50O13","CHO","unsaturated/lignin",1.43,0.37,0.1579,-0.6857,35,50,13,0,0,0
677.3185853,"C36H54O8S2","CHOS","aliphatic",1.5,0.22,0.1333,-0.9444,36,54,8,0,2,0
677.3307908,"C32H55O13P1","CHOP","aliphatic",1.72,0.41,-0.0612,-0.9062,32,55,13,0,0,1
677.33132,"C33H59O8S2P1","CHOSP","aliphatic",1.79,0.24,-0.0769,-1.1818,33,59,8,0,2,1
677.3319235,"C33H59O8S2P1","CHOSP","aliphatic",1.79,0.24,-0.0769,-1.1818,33,59,8,0,2,1
677.3367769,"C36H54O10S1","CHOS","aliphatic",1.5,0.28,0.1333,-0.8889,36,54,10,0,1,0
677.3547531,"C37H58O7S2","CHOS","aliphatic",1.57,0.19,0.1111,-1.0811,37,58,7,0,2,0
677.3672869,"C33H59O12P1","CHOP","aliphatic",1.79,0.36,-0.0769,-1.0606,33,59,12,0,0,1
677.3678199,"C34H63O7S2P1","CHOSP","aliphatic",1.85,0.21,-0.0909,-1.3235,34,63,7,0,2,1
677.3681696,"C34H63O7S2P1","CHOSP","aliphatic",1.85,0.21,-0.0909,-1.3235,34,63,7,0,2,1
678.094847,"C28H25O19N1","CHON","unsaturated/lignin",0.89,0.68,0.3714,0.5714,28,25,19,1,0,0
678.1026048,"C33H30O9N1S2P1","CHONSP","unsaturated/lignin",0.91,0.27,0.4694,-0.1515,33,30,9,1,2,1
678.1039424,"C20H30O21N3P1","CHONP","aliphatic",1.5,1.05,-1.1818,1.05,20,30,21,3,0,1
678.1317239,"C32H30O10N3S1P1","CHONSP","unsaturated/lignin",0.94,0.31,0.4545,0.0312,32,30,10,3,1,1
678.1388066,"C34H34O8N1S2P1","CHONSP","unsaturated/lignin",1,0.24,0.4231,-0.3235,34,34,8,1,2,1
678.1676742,"C30H33O17N1","CHON","unsaturated/lignin",1.1,0.57,0.2683,0.1333,30,33,17,1,0,0
678.2115201,"C36H42O6N1S2P1","CHONSP","unsaturated/lignin",1.17,0.17,0.3448,-0.6389,36,42,6,1,2,1
678.2618267,"C32H46O9N3S1P1","CHONSP","unsaturated/lignin",1.44,0.28,0.1111,-0.5312,32,46,9,3,1,1
678.2922516,"C37H45O11N1","CHON","unsaturated/lignin",1.22,0.3,0.3115,-0.5405,37,45,11,1,0,0
678.3259185,"C42H49O5N1S1","CHONS","unsaturated/lignin",1.17,0.12,0.3867,-0.8095,42,49,5,1,1,0
678.3263155,"C31H54O13N1P1","CHONP","aliphatic",1.74,0.42,-0.1111,-0.8065,31,54,13,1,0,1
679.02085,"C22H20O21N2S1","CHONS","unsaturated/lignin",0.91,0.95,0.0588,1.3636,22,20,21,2,1,0
679.0214272,"C30H16O19","CHO","aromatic",0.53,0.63,0.6585,0.7333,30,16,19,0,0,0
679.0423448,"C27H20O21","CHO","unsaturated/lignin",0.74,0.78,0.4545,0.8148,27,20,21,0,0,0
679.0428995,"C30H21O13N2S1P1","CHONSP","aromatic",0.7,0.43,0.5897,0.4333,30,21,13,2,1,1
679.0576378,"C31H20O18","CHO","aromatic",0.65,0.58,0.5909,0.5161,31,20,18,0,0,0
679.0582731,"C32H24O13S2","CHOS","aromatic",0.75,0.41,0.5319,0.1875,32,24,13,0,2,0
679.0786611,"C28H24O20","CHO","unsaturated/lignin",0.86,0.71,0.3889,0.5714,28,24,20,0,0,0
679.0790971,"C28H24O20","CHO","unsaturated/lignin",0.86,0.71,0.3889,0.5714,28,24,20,0,0,0
679.0939707,"C32H24O17","CHO","aromatic",0.75,0.53,0.5319,0.3125,32,24,17,0,0,0
679.1150709,"C29H28O19","CHO","unsaturated/lignin",0.97,0.66,0.3333,0.3448,29,28,19,0,0,0
679.1155411,"C29H28O19","CHO","unsaturated/lignin",0.97,0.66,0.3333,0.3448,29,28,19,0,0,0
679.1304333,"C33H28O16","CHO","unsaturated/lignin",0.85,0.48,0.48,0.1212,33,28,16,0,0,0
679.1313195,"C34H32O11S2","CHOS","unsaturated/lignin",0.94,0.32,0.434,-0.1765,34,32,11,0,2,0
679.1515363,"C30H32O18","CHO","unsaturated/lignin",1.07,0.6,0.2857,0.1333,30,32,18,0,0,0
679.1519857,"C33H33O10N2S1P1","CHONSP","unsaturated/lignin",1,0.3,0.4167,-0.1515,33,33,10,2,1,1
679.1669907,"C34H32O15","CHO","unsaturated/lignin",0.94,0.44,0.434,-0.0588,34,32,15,0,0,0
679.1673524,"C37H33O7N2S1P1","CHONSP","aromatic",0.89,0.19,0.5254,-0.2973,37,33,7,2,1,1
679.1677138,"C35H36O10S2","CHOS","unsaturated/lignin",1.03,0.29,0.3929,-0.3429,35,36,10,0,2,0
679.1879847,"C31H36O17","CHO","unsaturated/lignin",1.16,0.55,0.2444,-0.0645,31,36,17,0,0,0
679.1884598,"C34H37O9N2S1P1","CHONSP","unsaturated/lignin",1.09,0.26,0.3725,-0.3235,34,37,9,2,1,1
679.203407,"C35H36O14","CHO","unsaturated/lignin",1.03,0.4,0.3929,-0.2286,35,36,14,0,0,0
679.2039299,"C36H40O9S2","CHOS","unsaturated/lignin",1.11,0.25,0.3559,-0.5,36,40,9,0,2,0
679.2215792,"C36H40O11S1","CHOS","unsaturated/lignin",1.11,0.31,0.3559,-0.4444,36,40,11,0,1,0
679.2245879,"C32H40O16","CHO","unsaturated/lignin",1.25,0.5,0.2083,-0.25,32,40,16,0,0,0
679.2251071,"C33H44O11S2","CHOS","unsaturated/lignin",1.33,0.33,0.1765,-0.5455,33,44,11,0,2,0
679.2301974,"C25H44O21","CHO","aliphatic",1.76,0.84,-0.4483,-0.08,25,44,21,0,0,0
679.2580171,"C37H44O10S1","CHOS","unsaturated/lignin",1.19,0.27,0.3226,-0.5946,37,44,10,0,1,0
679.2584099,"C26H49O18P1","CHOP","aliphatic",1.88,0.69,-0.4375,-0.5,26,49,18,0,0,1
679.2609147,"C33H44O15","CHO","unsaturated/lignin",1.33,0.45,0.1765,-0.4242,33,44,15,0,0,0
679.2613879,"C34H48O10S2","CHOS","unsaturated/lignin",1.41,0.29,0.1481,-0.7059,34,48,10,0,2,0
679.2619064,"C44H41O5P1","CHOP","aromatic",0.93,0.11,0.5309,-0.7045,44,41,5,0,0,1
679.2796054,"C34H48O12S1","CHOS","unsaturated/lignin",1.41,0.35,0.1481,-0.6471,34,48,12,0,1,0
679.2968883,"C34H48O14","CHO","unsaturated/lignin",1.41,0.41,0.1481,-0.5882,34,48,14,0,0,0
679.2974394,"C34H48O14","CHO","unsaturated/lignin",1.41,0.41,0.1481,-0.5882,34,48,14,0,0,0
679.2979143,"C35H52O9S2","CHOS","unsaturated/lignin",1.49,0.26,0.1228,-0.8571,35,52,9,0,2,0
679.3102763,"C31H53O14P1","CHOP","aliphatic",1.71,0.45,-0.087,-0.8065,31,53,14,0,0,1
679.3107003,"C32H57O9S2P1","CHOSP","aliphatic",1.78,0.28,-0.102,-1.0938,32,57,9,0,2,1
679.3154657,"C35H52O11S1","CHOS","unsaturated/lignin",1.49,0.31,0.1228,-0.8,35,52,11,0,1,0
679.3336539,"C35H52O13","CHO","unsaturated/lignin",1.49,0.37,0.1228,-0.7429,35,52,13,0,0,0
679.3342392,"C36H56O8S2","CHOS","aliphatic",1.56,0.22,0.1,-1,36,56,8,0,2,0
679.3346256,"C36H56O8S2","CHOS","aliphatic",1.56,0.22,0.1,-1,36,56,8,0,2,0
679.3464382,"C32H57O13P1","CHOP","aliphatic",1.78,0.41,-0.102,-0.9688,32,57,13,0,0,1
679.3469514,"C33H61O8S2P1","CHOSP","aliphatic",1.85,0.24,-0.1154,-1.2424,33,61,8,0,2,1
679.3518669,"C36H56O10S1","CHOS","aliphatic",1.56,0.28,0.1,-0.9444,36,56,10,0,1,0
679.3699999,"C36H56O12","CHO","aliphatic",1.56,0.33,0.1,-0.8889,36,56,12,0,0,0
679.3823581,"C44H56O4S1","CHOS","unsaturated/lignin",1.27,0.09,0.3415,-1.0455,44,56,4,0,1,0
680.0828284,"C30H23O14N3S1","CHONS","aromatic",0.77,0.47,0.5263,0.5333,30,23,14,3,1,0
680.0881446,"C25H32O15N1S2P1","CHONSP","unsaturated/lignin",1.28,0.6,-0.037,0.2,25,32,15,1,2,1
680.1099009,"C20H31O21N3S1","CHONS","aliphatic",1.55,1.05,-1.3636,1.1,20,31,21,3,1,0
680.1530114,"C22H35O23N1","CHON","aliphatic",1.59,1.05,-0.6842,0.6364,22,35,23,1,0,0
680.1545402,"C34H36O8N1S2P1","CHONSP","unsaturated/lignin",1.06,0.24,0.3846,-0.3824,34,36,8,1,2,1
680.1908909,"C35H40O7N1S2P1","CHONSP","unsaturated/lignin",1.14,0.2,0.3455,-0.5429,35,40,7,1,2,1
680.227293,"C36H44O6N1S2P1","CHONSP","unsaturated/lignin",1.22,0.17,0.3103,-0.6944,36,44,6,1,2,1
680.2621963,"C39H43O4N3S2","CHONS","unsaturated/lignin",1.1,0.1,0.4062,-0.5641,39,43,4,3,2,0
680.2639032,"C37H48O5N1S2P1","CHONSP","unsaturated/lignin",1.3,0.14,0.2787,-0.8378,37,48,5,1,2,1
680.2688916,"C29H48O15N1P1","CHONP","aliphatic",1.66,0.52,-0.1282,-0.5172,29,48,15,1,0,1
680.3052805,"C30H52O14N1P1","CHONP","aliphatic",1.73,0.47,-0.1429,-0.7,30,52,14,1,0,1
681.0365175,"C22H22O21N2S1","CHONS","unsaturated/lignin",1,0.95,-0.0588,1.2727,22,22,21,2,1,0
681.0371424,"C30H18O19","CHO","aromatic",0.6,0.63,0.6098,0.6667,30,18,19,0,0,0
681.0375571,"C31H22O14S2","CHOS","aromatic",0.71,0.45,0.5455,0.3226,31,22,14,0,2,0
681.0578798,"C27H22O21","CHO","unsaturated/lignin",0.81,0.78,0.3939,0.7407,27,22,21,0,0,0
681.0583137,"C27H22O21","CHO","unsaturated/lignin",0.81,0.78,0.3939,0.7407,27,22,21,0,0,0
681.0731891,"C31H22O18","CHO","aromatic",0.71,0.58,0.5455,0.4516,31,22,18,0,0,0
681.0736664,"C31H22O18","CHO","aromatic",0.71,0.58,0.5455,0.4516,31,22,18,0,0,0
681.0740369,"C32H26O13S2","CHOS","unsaturated/lignin",0.81,0.41,0.4894,0.125,32,26,13,0,2,0
681.0942763,"C28H26O20","CHO","unsaturated/lignin",0.93,0.71,0.3333,0.5,28,26,20,0,0,0
681.0947338,"C28H26O20","CHO","unsaturated/lignin",0.93,0.71,0.3333,0.5,28,26,20,0,0,0
681.1095453,"C32H26O17","CHO","unsaturated/lignin",0.81,0.53,0.4894,0.25,32,26,17,0,0,0
681.1100375,"C32H26O17","CHO","unsaturated/lignin",0.81,0.53,0.4894,0.25,32,26,17,0,0,0
681.110565,"C33H30O12S2","CHOS","unsaturated/lignin",0.91,0.36,0.44,-0.0606,33,30,12,0,2,0
681.1306407,"C29H30O19","CHO","unsaturated/lignin",1.03,0.66,0.2821,0.2759,29,30,19,0,0,0
681.1311227,"C29H30O19","CHO","unsaturated/lignin",1.03,0.66,0.2821,0.2759,29,30,19,0,0,0
681.1315618,"C30H34O14S2","CHOS","unsaturated/lignin",1.13,0.47,0.2381,-0.0667,30,34,14,0,2,0
681.1458619,"C33H30O16","CHO","unsaturated/lignin",0.91,0.48,0.44,0.0606,33,30,16,0,0,0
681.1464467,"C33H30O16","CHO","unsaturated/lignin",0.91,0.48,0.44,0.0606,33,30,16,0,0,0
681.1670536,"C30H34O18","CHO","unsaturated/lignin",1.13,0.6,0.2381,0.0667,30,34,18,0,0,0
681.1675079,"C30H34O18","CHO","unsaturated/lignin",1.13,0.6,0.2381,0.0667,30,34,18,0,0,0
681.1679538,"C20H43O21S1P1","CHOSP","aliphatic",2.15,1.05,-1.6667,0.05,20,43,21,0,1,1
681.1827417,"C34H34O15","CHO","unsaturated/lignin",1,0.44,0.3962,-0.1176,34,34,15,0,0,0
681.1832379,"C35H38O10S2","CHOS","unsaturated/lignin",1.09,0.29,0.3571,-0.4,35,38,10,0,2,0
681.2007894,"C35H38O12S1","CHOS","unsaturated/lignin",1.09,0.34,0.3571,-0.3429,35,38,12,0,1,0
681.2033522,"C31H38O17","CHO","unsaturated/lignin",1.23,0.55,0.2,-0.129,31,38,17,0,0,0
681.2038739,"C31H38O17","CHO","unsaturated/lignin",1.23,0.55,0.2,-0.129,31,38,17,0,0,0
681.2044257,"C34H39O9N2S1P1","CHONSP","unsaturated/lignin",1.15,0.26,0.3333,-0.3824,34,39,9,2,1,1
681.2189401,"C35H38O14","CHO","unsaturated/lignin",1.09,0.4,0.3571,-0.2857,35,38,14,0,0,0
681.219433,"C36H42O9S2","CHOS","unsaturated/lignin",1.17,0.25,0.322,-0.5556,36,42,9,0,2,0
681.2372859,"C36H42O11S1","CHOS","unsaturated/lignin",1.17,0.31,0.322,-0.5,36,42,11,0,1,0
681.2397245,"C32H42O16","CHO","unsaturated/lignin",1.31,0.5,0.1667,-0.3125,32,42,16,0,0,0
681.2403113,"C32H42O16","CHO","unsaturated/lignin",1.31,0.5,0.1667,-0.3125,32,42,16,0,0,0
681.2408001,"C33H46O11S2","CHOS","unsaturated/lignin",1.39,0.33,0.1373,-0.6061,33,46,11,0,2,0
681.2412697,"C43H39O6P1","CHOP","aromatic",0.91,0.14,0.5385,-0.6279,43,39,6,0,0,1
681.2551406,"C36H42O13","CHO","unsaturated/lignin",1.17,0.36,0.322,-0.4444,36,42,13,0,0,0
681.255613,"C39H43O5N2S1P1","CHONSP","unsaturated/lignin",1.1,0.13,0.4154,-0.641,39,43,5,2,1,1
681.2559708,"C39H43O5N2S1P1","CHONSP","unsaturated/lignin",1.1,0.13,0.4154,-0.641,39,43,5,2,1,1
681.2766122,"C33H46O15","CHO","unsaturated/lignin",1.39,0.45,0.1373,-0.4848,33,46,15,0,0,0
681.2771193,"C34H50O10S2","CHOS","unsaturated/lignin",1.47,0.29,0.1111,-0.7647,34,50,10,0,2,0
681.3128088,"C34H50O14","CHO","unsaturated/lignin",1.47,0.41,0.1111,-0.6471,34,50,14,0,0,0
681.3134214,"C37H51O6N2S1P1","CHONSP","unsaturated/lignin",1.38,0.16,0.2333,-0.8378,37,51,6,2,1,1
681.325498,"C42H50O6S1","CHOS","unsaturated/lignin",1.19,0.14,0.3684,-0.8571,42,50,6,0,1,0
681.3264733,"C32H59O9S2P1","CHOSP","aliphatic",1.84,0.28,-0.1429,-1.1562,32,59,9,0,2,1
681.3492332,"C35H54O13","CHO","aliphatic",1.54,0.37,0.0877,-0.8,35,54,13,0,0,0
681.3498141,"C36H58O8S2","CHOS","aliphatic",1.61,0.22,0.0667,-1.0556,36,58,8,0,2,0
681.3632244,"C33H63O8S2P1","CHOSP","aliphatic",1.91,0.24,-0.1538,-1.303,33,63,8,0,2,1
681.367226,"C38H55O7N2P1","CHONP","unsaturated/lignin",1.45,0.18,0.2063,-0.9211,38,55,7,2,0,1
681.385313,"C36H58O12","CHO","aliphatic",1.61,0.33,0.0667,-0.9444,36,58,12,0,0,0
681.3857405,"C36H58O12","CHO","aliphatic",1.61,0.33,0.0667,-0.9444,36,58,12,0,0,0
682.1059373,"C21H34O20N1S1P1","CHONSP","aliphatic",1.62,0.95,-0.875,0.5238,21,34,20,1,1,1
682.1325253,"C24H34O16N3S1P1","CHONSP","unsaturated/lignin",1.42,0.67,-0.2727,0.375,24,34,16,3,1,1
682.279487,"C37H50O5N1S2P1","CHONSP","unsaturated/lignin",1.35,0.14,0.2459,-0.8919,37,50,5,1,2,1
682.2846547,"C29H50O15N1P1","CHONP","aliphatic",1.72,0.52,-0.1795,-0.5862,29,50,15,1,0,1
682.3206045,"C41H49O6N1S1","CHONS","unsaturated/lignin",1.2,0.15,0.3611,-0.7805,41,49,6,1,1,0
683.0163301,"C29H16O20","CHO","aromatic",0.55,0.69,0.6316,0.8276,29,16,20,0,0,0
683.0373582,"C26H20O22","CHO","unsaturated/lignin",0.77,0.85,0.4,0.9231,26,20,22,0,0,0
683.053373,"C31H24O14S2","CHOS","aromatic",0.77,0.45,0.5,0.2581,31,24,14,0,2,0
683.0739586,"C27H24O21","CHO","unsaturated/lignin",0.89,0.78,0.3333,0.6667,27,24,21,0,0,0
683.0744208,"C28H28O16S2","CHOS","unsaturated/lignin",1,0.57,0.2778,0.2857,28,28,16,0,2,0
683.0892696,"C31H24O18","CHO","aromatic",0.77,0.58,0.5,0.3871,31,24,18,0,0,0
683.0897087,"C32H28O13S2","CHOS","unsaturated/lignin",0.88,0.41,0.4468,0.0625,32,28,13,0,2,0
683.1103068,"C28H28O20","CHO","unsaturated/lignin",1,0.71,0.2778,0.4286,28,28,20,0,0,0
683.1107733,"C29H32O15S2","CHOS","unsaturated/lignin",1.1,0.52,0.2308,0.069,29,32,15,0,2,0
683.1256034,"C32H28O17","CHO","unsaturated/lignin",0.88,0.53,0.4468,0.1875,32,28,17,0,0,0
683.1261485,"C33H32O12S2","CHOS","unsaturated/lignin",0.97,0.36,0.4,-0.1212,33,32,12,0,2,0
683.1466631,"C29H32O19","CHO","unsaturated/lignin",1.1,0.66,0.2308,0.2069,29,32,19,0,0,0
683.1471398,"C32H33O11N2S1P1","CHONSP","unsaturated/lignin",1.03,0.34,0.3778,-0.0938,32,33,11,2,1,1
683.1604275,"C27H41O14S2P1","CHOSP","aliphatic",1.52,0.52,-0.1176,-0.3333,27,41,14,0,2,1
683.1619161,"C33H32O16","CHO","unsaturated/lignin",0.97,0.48,0.4,0,33,32,16,0,0,0
683.1624332,"C34H36O11S2","CHOS","unsaturated/lignin",1.06,0.32,0.3585,-0.2941,34,36,11,0,2,0
683.1803791,"C34H36O13S1","CHOS","unsaturated/lignin",1.06,0.38,0.3585,-0.2353,34,36,13,0,1,0
683.1830802,"C30H36O18","CHO","unsaturated/lignin",1.2,0.6,0.1905,0,30,36,18,0,0,0
683.1835833,"C33H37O10N2S1P1","CHONSP","unsaturated/lignin",1.12,0.3,0.3333,-0.2727,33,37,10,2,1,1
683.1981499,"C34H36O15","CHO","unsaturated/lignin",1.06,0.44,0.3585,-0.1765,34,36,15,0,0,0
683.1986924,"C35H40O10S2","CHOS","unsaturated/lignin",1.14,0.29,0.3214,-0.4571,35,40,10,0,2,0
683.1991897,"C24H45O18S1P1","CHOSP","aliphatic",1.88,0.75,-0.6154,-0.2917,24,45,18,0,1,1
683.216847,"C24H45O20P1","CHOP","aliphatic",1.88,0.83,-0.6154,-0.2083,24,45,20,0,0,1
683.2196321,"C34H41O9N2S1P1","CHONSP","unsaturated/lignin",1.21,0.26,0.2941,-0.4412,34,41,9,2,1,1
683.2201203,"C32H44O12S2","CHOS","unsaturated/lignin",1.38,0.38,0.125,-0.5,32,44,12,0,2,0
683.2345248,"C35H40O14","CHO","unsaturated/lignin",1.14,0.4,0.3214,-0.3429,35,40,14,0,0,0
683.2351271,"C38H41O6N2S1P1","CHONSP","unsaturated/lignin",1.08,0.16,0.4194,-0.5526,38,41,6,2,1,1
683.2355415,"C25H49O17S1P1","CHOSP","aliphatic",1.96,0.68,-0.5862,-0.52,25,49,17,0,1,1
683.2493108,"C31H44O13N2S1","CHONS","unsaturated/lignin",1.42,0.42,0.0698,-0.3226,31,44,13,2,1,0
683.2557058,"C32H44O16","CHO","unsaturated/lignin",1.38,0.5,0.125,-0.375,32,44,16,0,0,0
683.2562419,"C33H48O11S2","CHOS","unsaturated/lignin",1.45,0.33,0.098,-0.6667,33,48,11,0,2,0
683.256703,"C43H41O6P1","CHOP","aromatic",0.95,0.14,0.5128,-0.6744,43,41,6,0,0,1
683.2706596,"C36H44O13","CHO","unsaturated/lignin",1.22,0.36,0.2881,-0.5,36,44,13,0,0,0
683.2711925,"C36H44O13","CHO","unsaturated/lignin",1.22,0.36,0.2881,-0.5,36,44,13,0,0,0
683.2920084,"C33H48O15","CHO","unsaturated/lignin",1.45,0.45,0.098,-0.5455,33,48,15,0,0,0
683.2925409,"C36H49O7N2S1P1","CHONSP","unsaturated/lignin",1.36,0.19,0.2281,-0.75,36,49,7,2,1,1
683.2931839,"C44H45O5P1","CHOP","unsaturated/lignin",1.02,0.11,0.4815,-0.7955,44,45,5,0,0,1
683.3284857,"C34H52O14","CHO","aliphatic",1.53,0.41,0.0741,-0.7059,34,52,14,0,0,0
683.329,"C35H56O9S2","CHOS","aliphatic",1.6,0.26,0.0526,-0.9714,35,56,9,0,2,0
683.3294848,"C35H56O9S2","CHOS","aliphatic",1.6,0.26,0.0526,-0.9714,35,56,9,0,2,0
683.3474549,"C38H57O3N2S2P1","CHONSP","aliphatic",1.5,0.08,0.1746,-1.0789,38,57,3,2,2,1
683.3646131,"C35H56O13","CHO","aliphatic",1.6,0.37,0.0526,-0.8571,35,56,13,0,0,0
683.3651436,"C35H56O13","CHO","aliphatic",1.6,0.37,0.0526,-0.8571,35,56,13,0,0,0
683.3657676,"C36H60O8S2","CHOS","aliphatic",1.67,0.22,0.0333,-1.1111,36,60,8,0,2,0
683.3831192,"C36H60O10S1","CHOS","aliphatic",1.67,0.28,0.0333,-1.0556,36,60,10,0,1,0
683.3842273,"C39H61O2N2S2P1","CHONSP","aliphatic",1.56,0.05,0.1515,-1.2051,39,61,2,2,2,1
683.4013407,"C36H60O12","CHO","aliphatic",1.67,0.33,0.0333,-1,36,60,12,0,0,0
683.4017504,"C39H61O4N2S1P1","CHONSP","aliphatic",1.56,0.1,0.1515,-1.1538,39,61,4,2,1,1
683.6822103,"C46H88O1N2","CHON","aliphatic",1.91,0.02,0.0345,-1.7391,46,88,1,2,0,0
684.0768826,"C31H28O11N1S2P1","CHONSP","unsaturated/lignin",0.9,0.35,0.4419,0.0323,31,28,11,1,2,1
684.1209359,"C31H27O17N1","CHON","unsaturated/lignin",0.87,0.55,0.4419,0.3226,31,27,17,1,0,0
684.2144171,"C30H39O17N1","CHON","unsaturated/lignin",1.3,0.57,0.122,-0.0667,30,39,17,1,0,0
684.2511088,"C31H43O16N1","CHON","unsaturated/lignin",1.39,0.52,0.0909,-0.2581,31,43,16,1,0,0
684.2880053,"C33H51O10N1S2","CHONS","aliphatic",1.55,0.3,0.04,-0.7273,33,51,10,1,2,0
684.3238043,"C33H51O14N1","CHON","aliphatic",1.55,0.42,0.04,-0.6061,33,51,14,1,0,0
684.3388179,"C37H51O11N1","CHON","unsaturated/lignin",1.38,0.3,0.2131,-0.7027,37,51,11,1,0,0
685.0316461,"C29H18O20","CHO","aromatic",0.62,0.69,0.5789,0.7586,29,18,20,0,0,0
685.0322042,"C29H18O20","CHO","aromatic",0.62,0.69,0.5789,0.7586,29,18,20,0,0,0
685.032946,"C30H22O15S2","CHOS","aromatic",0.73,0.5,0.5122,0.4,30,22,15,0,2,0
685.0536512,"C27H26O17S2","CHOS","unsaturated/lignin",0.96,0.63,0.2727,0.4444,27,26,17,0,2,0
685.0681518,"C30H22O19","CHO","aromatic",0.73,0.63,0.5122,0.5333,30,22,19,0,0,0
685.0690459,"C31H26O14S2","CHOS","unsaturated/lignin",0.84,0.45,0.4545,0.1935,31,26,14,0,2,0
685.0883125,"C21H27O20N4P1","CHONP","unsaturated/lignin",1.29,0.95,-0.6667,1.1905,21,27,20,4,0,1
685.0892023,"C27H26O21","CHO","unsaturated/lignin",0.96,0.78,0.2727,0.5926,27,26,21,0,0,0
685.0897802,"C30H27O13N2S1P1","CHONSP","unsaturated/lignin",0.9,0.43,0.4359,0.2333,30,27,13,2,1,1
685.0903615,"C28H30O16S2","CHOS","unsaturated/lignin",1.07,0.57,0.2222,0.2143,28,30,16,0,2,0
685.1045384,"C31H26O18","CHO","unsaturated/lignin",0.84,0.58,0.4545,0.3226,31,26,18,0,0,0
685.1049468,"C31H26O18","CHO","unsaturated/lignin",0.84,0.58,0.4545,0.3226,31,26,18,0,0,0
685.105424,"C32H30O13S2","CHOS","unsaturated/lignin",0.94,0.41,0.4043,0,32,30,13,0,2,0
685.1255141,"C28H30O20","CHO","unsaturated/lignin",1.07,0.71,0.2222,0.3571,28,30,20,0,0,0
685.1260694,"C28H30O20","CHO","unsaturated/lignin",1.07,0.71,0.2222,0.3571,28,30,20,0,0,0
685.1265465,"C29H34O15S2","CHOS","unsaturated/lignin",1.17,0.52,0.1795,0,29,34,15,0,2,0
685.1409795,"C32H30O17","CHO","unsaturated/lignin",0.94,0.53,0.4043,0.125,32,30,17,0,0,0
685.1414558,"C35H31O9N2S1P1","CHONSP","aromatic",0.89,0.26,0.5094,-0.1429,35,31,9,2,1,1
685.1620521,"C29H34O19","CHO","unsaturated/lignin",1.17,0.66,0.1795,0.1379,29,34,19,0,0,0
685.162573,"C32H35O11N2S1P1","CHONSP","unsaturated/lignin",1.09,0.34,0.3333,-0.1562,32,35,11,2,1,1
685.1629624,"C30H38O14S2","CHOS","unsaturated/lignin",1.27,0.47,0.1429,-0.2,30,38,14,0,2,0
685.1772913,"C33H34O16","CHO","unsaturated/lignin",1.03,0.48,0.36,-0.0606,33,34,16,0,0,0
685.1778603,"C36H35O8N2S1P1","CHONSP","unsaturated/lignin",0.97,0.22,0.4643,-0.3056,36,35,8,2,1,1
685.1987146,"C30H38O18","CHO","unsaturated/lignin",1.27,0.6,0.1429,-0.0667,30,38,18,0,0,0
685.1992417,"C33H39O10N2S1P1","CHONSP","unsaturated/lignin",1.18,0.3,0.2917,-0.3333,33,39,10,2,1,1
685.2137014,"C34H38O15","CHO","unsaturated/lignin",1.12,0.44,0.3208,-0.2353,34,38,15,0,0,0
